country,championate,title,date,result,book,home_open_odds,home_close_odds,draw_open_odds,draw_close_odds,away_open_odds,away_close_odds
Greece,Super League 2018/2019,Lamia - Xanthi FC,"Monday, 01 Oct 2018, 16:00",0:0,Pinnacle,2.82,2.6,2.81,2.68,3.06,3.67
Spain,Segunda Division 2011/2012,Gimnastic - Dep. La Coruna,"Wednesday, 23 May 2012, 21:00",1:2,Pinnacle,9.32,7.76,5.07,4.7,1.39,1.46
Scotland,Championship 2018/2019,Falkirk - Ayr,"Saturday, 03 Nov 2018, 15:00",0:1,Asianodds,4.76,5.07,3.6,3.99,1.81,1.7
Scotland,Championship 2018/2019,Falkirk - Ayr,"Saturday, 03 Nov 2018, 15:00",0:1,Pinnacle,4.81,5.07,3.64,3.99,1.79,1.7
Serbia,Super Liga 2012/2013,FK Crvena zvezda - Rad Beograd,"Sunday, 19 Aug 2012, 19:45",2:2,Pinnacle,1.3,1.29,5.15,5.17,13.0,13.4
Czech Republic,1. Liga 2019/2020,Bohemians 1905 - Zlin,"Friday, 20 Sep 2019, 16:00",2:2,Asianodds,2.16,1.92,3.25,3.58,3.05,4.34
Czech Republic,1. Liga 2019/2020,Bohemians 1905 - Zlin,"Friday, 20 Sep 2019, 16:00",2:2,Marathonbet,2.17,1.89,3.38,3.5,3.38,4.2
Czech Republic,1. Liga 2019/2020,Bohemians 1905 - Zlin,"Friday, 20 Sep 2019, 16:00",2:2,Pinnacle,2.21,1.89,3.31,3.59,3.56,4.4
Turkey,PTT 1. Lig 2014/2015,Antalyaspor - Giresunspor,"Saturday, 18 Apr 2015, 15:30",1:0,Marathonbet,1.57,1.69,4.2,3.9,6.2,5.3
Turkey,PTT 1. Lig 2014/2015,Antalyaspor - Giresunspor,"Saturday, 18 Apr 2015, 15:30",1:0,Pinnacle,1.72,1.61,3.79,3.85,5.12,6.41
China,Super League 2019,Tianjin Tianhai - Shanghai Shenhua,"Thursday, 15 Aug 2019, 11:35",2:2,Asianodds,2.14,2.92,3.45,3.75,2.54,2.33
China,Super League 2019,Tianjin Tianhai - Shanghai Shenhua,"Thursday, 15 Aug 2019, 11:35",2:2,Marathonbet,2.41,2.86,3.68,3.64,2.71,2.32
China,Super League 2019,Tianjin Tianhai - Shanghai Shenhua,"Thursday, 15 Aug 2019, 11:35",2:2,Pinnacle,2.34,2.92,3.69,3.75,2.92,2.32
Denmark,1st Division 2019/2020,Koge - Roskilde,"Sunday, 20 Oct 2019, 12:00",2:1,Asianodds,1.82,1.74,3.7,4.15,3.55,4.53
Denmark,1st Division 2019/2020,Koge - Roskilde,"Sunday, 20 Oct 2019, 12:00",2:1,Marathonbet,1.91,1.79,3.82,3.88,3.74,4.25
Denmark,1st Division 2019/2020,Koge - Roskilde,"Sunday, 20 Oct 2019, 12:00",2:1,Pinnacle,1.87,1.72,3.9,4.15,4.01,4.53
Italy,Serie B 2015/2016,Pescara - L.R. Vicenza,"Friday, 12 Feb 2016, 19:30",1:1,Marathonbet,1.8,1.7,3.5,3.6,5.4,6.3
Italy,Serie B 2015/2016,Pescara - L.R. Vicenza,"Friday, 12 Feb 2016, 19:30",1:1,Pinnacle,1.74,1.77,3.68,3.54,5.64,5.61
USA,MLS 2011,Columbus Crew - Sporting Kansas City,"Sunday, 17 Apr 2011, 00:30",1:0,Pinnacle,2.15,1.96,3.4,3.54,3.71,4.38
Iceland,Pepsideild 2014,Fylkir - Keflavik,"Sunday, 22 Jun 2014, 20:15",2:4,Marathonbet,2.38,2.8,3.3,3.15,3.0,2.6
Iceland,Pepsideild 2014,Fylkir - Keflavik,"Sunday, 22 Jun 2014, 20:15",2:4,Pinnacle,2.68,2.98,3.64,3.64,2.65,2.41
France,Ligue 2 2016/2017,Tours - Brest,"Friday, 04 Nov 2016, 19:00",0:1,Marathonbet,3.05,3.06,2.94,2.96,2.8,2.77
France,Ligue 2 2016/2017,Tours - Brest,"Friday, 04 Nov 2016, 19:00",0:1,Pinnacle,3.14,2.92,2.94,2.94,2.72,2.92
Italy,Serie B 2015/2016,Novara - Avellino,"Saturday, 06 Feb 2016, 14:00",4:1,Marathonbet,2.4,1.88,3.1,3.4,3.5,5.0
Italy,Serie B 2015/2016,Novara - Avellino,"Saturday, 06 Feb 2016, 14:00",4:1,Pinnacle,2.11,1.92,3.23,3.26,4.15,5.12
England,Championship 2014/2015,Middlesbrough - Wolves,"Tuesday, 14 Apr 2015, 18:45",2:1,Marathonbet,2.05,1.82,3.5,3.7,4.05,5.0
England,Championship 2014/2015,Middlesbrough - Wolves,"Tuesday, 14 Apr 2015, 18:45",2:1,Pinnacle,1.93,1.79,3.58,3.75,4.44,5.14
Brazil,Serie B 2019,Botafogo SP - Brasil de Pelotas,"Saturday, 13 Jul 2019, 21:00",2:3,Asianodds,1.75,1.77,3.4,3.15,4.25,4.6
Brazil,Serie B 2019,Botafogo SP - Brasil de Pelotas,"Saturday, 13 Jul 2019, 21:00",2:3,Marathonbet,1.72,1.8,3.65,3.3,5.05,5.15
Brazil,Serie B 2019,Botafogo SP - Brasil de Pelotas,"Saturday, 13 Jul 2019, 21:00",2:3,Pinnacle,1.52,1.8,3.77,3.34,7.6,5.16
Netherlands,Eredivisie 2019/2020,Vitesse - Twente,"Saturday, 07 Mar 2020, 18:45",1:0,Asianodds,1.66,1.78,4.14,3.95,5.3,4.7
Netherlands,Eredivisie 2019/2020,Vitesse - Twente,"Saturday, 07 Mar 2020, 18:45",1:0,Marathonbet,1.53,1.9,4.65,3.88,5.55,3.76
Netherlands,Eredivisie 2019/2020,Vitesse - Twente,"Saturday, 07 Mar 2020, 18:45",1:0,Pinnacle,1.53,1.91,4.5,3.89,5.95,3.9
Brazil,Serie A 2016,Sao Paulo - Vitoria,"Wednesday, 15 Jun 2016, 22:30",2:0,Marathonbet,1.6,1.43,3.9,4.85,6.9,8.2
Brazil,Serie A 2016,Sao Paulo - Vitoria,"Wednesday, 15 Jun 2016, 22:30",2:0,Pinnacle,1.45,1.44,4.51,4.61,8.63,8.63
Austria,Tipico Bundesliga 2016/2017,Altach - Sturm Graz,"Sunday, 14 May 2017, 14:30",1:2,Marathonbet,2.72,2.38,3.44,3.35,2.72,3.25
Austria,Tipico Bundesliga 2016/2017,Altach - Sturm Graz,"Sunday, 14 May 2017, 14:30",1:2,Pinnacle,2.67,2.47,3.36,3.27,2.84,3.17
Denmark,NordicBet Ligaen 2013/2014,AB Copenhagen - Hobro,"Sunday, 15 Sep 2013, 14:00",2:2,Marathonbet,3.05,2.8,3.5,3.5,2.35,2.5
Denmark,NordicBet Ligaen 2013/2014,AB Copenhagen - Hobro,"Sunday, 15 Sep 2013, 14:00",2:2,Pinnacle,3.06,2.87,3.53,3.37,2.35,2.58
France,Ligue 2 2015/2016,Bourg en Bresse - Brest,"Friday, 18 Sep 2015, 18:00",3:1,Marathonbet,2.7,2.39,3.0,3.04,3.1,3.6
France,Ligue 2 2015/2016,Bourg en Bresse - Brest,"Friday, 18 Sep 2015, 18:00",3:1,Pinnacle,2.57,2.32,3.03,3.18,3.27,3.59
Scotland,Premiership 2014/2015,Motherwell - Inverness,"Saturday, 16 Aug 2014, 15:00",0:2,Marathonbet,2.18,2.88,3.4,3.35,3.65,2.63
Scotland,Premiership 2014/2015,Motherwell - Inverness,"Saturday, 16 Aug 2014, 15:00",0:2,Pinnacle,2.26,3.06,3.41,3.37,3.39,2.49
Belgium,Proximus League 2016/2017,St. Gilloise - Lierse,"Sunday, 15 Jan 2017, 17:00",0:0,Marathonbet,3.92,3.22,3.8,3.5,1.95,2.29
Scotland,Premiership 2016/2017,Partick Thistle - Celtic,"Friday, 09 Dec 2016, 19:45",1:4,Marathonbet,13.0,11.0,7.0,6.1,1.24,1.3
Scotland,Premiership 2016/2017,Partick Thistle - Celtic,"Friday, 09 Dec 2016, 19:45",1:4,Pinnacle,12.07,10.66,6.55,5.96,1.27,1.31
Belgium,Proximus League 2016/2017,St. Gilloise - Lierse,"Sunday, 15 Jan 2017, 17:00",0:0,Pinnacle,3.59,3.15,3.57,3.5,2.12,2.34
Czech Republic,Division 2 2017/2018,FK Pardubice - Hradec Kralove,"Saturday, 24 Mar 2018, 09:15",0:1,Asianodds,2.68,2.76,2.83,3.2,2.9,2.6
Czech Republic,Division 2 2017/2018,FK Pardubice - Hradec Kralove,"Saturday, 24 Mar 2018, 09:15",0:1,Marathonbet,2.22,2.83,3.5,3.08,3.05,2.59
Czech Republic,Division 2 2017/2018,FK Pardubice - Hradec Kralove,"Saturday, 24 Mar 2018, 09:15",0:1,Pinnacle,2.51,2.75,3.27,3.15,2.72,2.6
Portugal,LigaPro 2018/2019,Braga B - Famalicao,"Saturday, 03 Nov 2018, 15:00",2:0,Asianodds,2.59,2.54,3.1,3.25,2.99,3.06
Portugal,LigaPro 2018/2019,Braga B - Famalicao,"Saturday, 03 Nov 2018, 15:00",2:0,Marathonbet,2.46,2.52,3.3,3.13,2.91,2.98
Sweden,Superettan,Sundsvall - Umea FC,"Tuesday, 16 Jun 2020, 17:00",3:1,Asianodds,1.78,2.06,3.74,3.43,4.63,3.85
Portugal,LigaPro 2018/2019,Braga B - Famalicao,"Saturday, 03 Nov 2018, 15:00",2:0,Pinnacle,2.7,2.54,3.1,3.16,2.86,3.06
Sweden,Superettan,Sundsvall - Umea FC,"Tuesday, 16 Jun 2020, 17:00",3:1,Marathonbet,1.76,2.03,3.78,3.54,4.6,3.64
Sweden,Superettan,Sundsvall - Umea FC,"Tuesday, 16 Jun 2020, 17:00",3:1,Pinnacle,1.78,2.06,3.74,3.43,4.63,3.85
Argentina,Primera Division 2012/2013,Velez Sarsfield - All Boys,"Wednesday, 12 Jun 2013, 18:30",0:0,Marathonbet,1.74,1.78,3.4,3.45,6.4,5.7
Argentina,Primera Division 2012/2013,Velez Sarsfield - All Boys,"Wednesday, 12 Jun 2013, 18:30",0:0,Pinnacle,1.82,1.8,3.38,3.4,5.42,5.7
Germany,3. Liga 2017/2018,Wurzburger Kickers - Magdeburg,"Saturday, 03 Feb 2018, 13:00",1:0,Asianodds,2.6,2.48,3.05,3.06,2.72,3.27
Germany,3. Liga 2017/2018,Wurzburger Kickers - Magdeburg,"Saturday, 03 Feb 2018, 13:00",1:0,Marathonbet,2.79,2.45,3.34,3.1,2.68,3.34
Germany,3. Liga 2017/2018,Wurzburger Kickers - Magdeburg,"Saturday, 03 Feb 2018, 13:00",1:0,Pinnacle,2.57,2.48,3.25,3.06,2.95,3.27
Czech Republic,Division 2 2016/2017,FK Pardubice - Vlasim,"Wednesday, 19 Apr 2017, 15:00",1:1,Marathonbet,2.63,2.29,3.32,3.18,2.63,3.2
Czech Republic,Division 2 2016/2017,FK Pardubice - Vlasim,"Wednesday, 19 Apr 2017, 15:00",1:1,Pinnacle,2.48,2.22,3.08,3.12,2.84,3.23
France,Ligue 1 2016/2017,Nancy - Lorient,"Saturday, 18 Mar 2017, 19:00",2:3,Marathonbet,2.0,2.23,3.42,3.4,4.4,3.6
France,Ligue 1 2016/2017,Nancy - Lorient,"Saturday, 18 Mar 2017, 19:00",2:3,Pinnacle,2.16,2.2,3.36,3.37,3.78,3.7
Turkey,PTT 1. Lig 2012/2013,Adanaspor AS - Tavsanli Linyitspor,"Sunday, 14 Oct 2012, 17:00",2:2,Marathonbet,1.73,1.68,3.45,3.35,5.3,6.1
Brazil,Serie A 2018,Parana - Cruzeiro,"Wednesday, 13 Jun 2018, 22:30",1:1,Asianodds,3.91,3.95,3.3,3.01,2.08,2.24
Brazil,Serie A 2018,Parana - Cruzeiro,"Wednesday, 13 Jun 2018, 22:30",1:1,Marathonbet,3.26,3.94,3.4,3.1,2.35,2.23
Brazil,Serie A 2018,Parana - Cruzeiro,"Wednesday, 13 Jun 2018, 22:30",1:1,Pinnacle,3.81,3.95,3.27,3.0,2.15,2.24
Finland,Veikkausliiga 2016,HIFK - Kemi City,"Friday, 16 Sep 2016, 15:30",3:1,Marathonbet,2.15,1.78,3.35,3.75,3.82,5.1
Finland,Veikkausliiga 2016,HIFK - Kemi City,"Friday, 16 Sep 2016, 15:30",3:1,Pinnacle,1.95,1.68,3.53,3.88,4.35,5.8
Brazil,Serie B 2018,CRB - Ponte Preta,"Saturday, 16 Jun 2018, 00:30",2:0,Asianodds,2.77,2.67,2.95,3.01,2.5,3.07
Brazil,Serie B 2018,CRB - Ponte Preta,"Saturday, 16 Jun 2018, 00:30",2:0,Marathonbet,2.65,2.67,3.1,3.04,3.02,3.06
Brazil,Serie B 2018,CRB - Ponte Preta,"Saturday, 16 Jun 2018, 00:30",2:0,Pinnacle,2.72,2.66,3.01,3.01,3.0,3.07
England,Championship 2011/2012,Hull - Southampton,"Tuesday, 20 Mar 2012, 20:45",0:2,Pinnacle,3.0,2.78,3.36,3.24,2.52,2.83
France,Ligue 1 2012/2013,Marseille - AC Ajaccio,"Friday, 15 Mar 2013, 20:30",0:0,Marathonbet,1.5,1.51,4.3,4.3,7.9,7.6
France,Ligue 1 2012/2013,Marseille - AC Ajaccio,"Friday, 15 Mar 2013, 20:30",0:0,Pinnacle,1.47,1.53,4.33,3.93,8.94,8.83
Turkey,Super Lig 2013/2014,Trabzonspor - Bursaspor,"Monday, 16 Dec 2013, 19:00",2:2,Marathonbet,2.06,1.88,3.35,3.55,3.9,4.4
Turkey,Super Lig 2013/2014,Trabzonspor - Bursaspor,"Monday, 16 Dec 2013, 19:00",2:2,Pinnacle,2.11,2.0,3.43,3.47,3.78,4.21
France,Ligue 1 2015/2016,Nice - Lille,"Sunday, 01 Nov 2015, 13:00",0:0,Marathonbet,2.2,2.38,3.2,3.18,3.95,3.5
France,Ligue 1 2015/2016,Nice - Lille,"Sunday, 01 Nov 2015, 13:00",0:0,Pinnacle,2.4,2.44,3.22,3.27,3.36,3.29
England,Championship 2012/2013,Derby - Crystal Palace,"Friday, 01 Mar 2013, 20:45",0:1,Marathonbet,2.7,2.62,3.45,3.4,2.75,2.86
England,Championship 2012/2013,Derby - Crystal Palace,"Friday, 01 Mar 2013, 20:45",0:1,Pinnacle,2.72,2.62,3.41,3.41,2.74,2.9
Poland,Ekstraklasa 2017/2018,Slask Wroclaw - Piast Gliwice,"Saturday, 09 Dec 2017, 14:30",2:2,Asianodds,2.02,1.92,3.53,3.68,4.05,4.58
Poland,Ekstraklasa 2017/2018,Slask Wroclaw - Piast Gliwice,"Saturday, 09 Dec 2017, 14:30",2:2,Marathonbet,2.0,1.9,3.52,3.68,4.15,4.4
Poland,Ekstraklasa 2017/2018,Slask Wroclaw - Piast Gliwice,"Saturday, 09 Dec 2017, 14:30",2:2,Pinnacle,2.02,1.95,3.53,3.57,4.05,4.31
Brazil,Série A 2012,Atletico GO - Coritiba,"Thursday, 13 Sep 2012, 00:30",1:2,Marathonbet,2.52,2.35,3.3,3.55,3.05,3.15
Brazil,Série A 2012,Atletico GO - Coritiba,"Thursday, 13 Sep 2012, 00:30",1:2,Pinnacle,2.41,2.23,3.46,3.53,3.05,3.42
Scotland,Championship 2018/2019,Queen of South - Ross County,"Saturday, 12 Jan 2019, 15:00",4:0,Asianodds,3.25,3.58,3.45,3.46,2.11,2.17
Scotland,Championship 2018/2019,Queen of South - Ross County,"Saturday, 12 Jan 2019, 15:00",4:0,Marathonbet,3.52,3.46,3.6,3.38,2.04,2.14
Scotland,Championship 2018/2019,Queen of South - Ross County,"Saturday, 12 Jan 2019, 15:00",4:0,Pinnacle,4.12,3.58,3.57,3.46,1.96,2.16
Japan,J1 League 2015,Montedio Yamagata - Kawasaki Frontale,"Sunday, 22 Mar 2015, 10:00",1:0,Marathonbet,3.55,4.85,3.55,4.2,2.16,1.72
Japan,J1 League 2015,Montedio Yamagata - Kawasaki Frontale,"Sunday, 22 Mar 2015, 10:00",1:0,Pinnacle,3.94,4.82,3.71,4.16,1.97,1.73
Russia,Premier League 2013/2014,Dynamo Moscow - Spartak Moscow,"Saturday, 27 Jul 2013, 10:30",1:4,Marathonbet,3.75,3.55,3.25,3.45,2.24,2.22
Russia,Premier League 2013/2014,Dynamo Moscow - Spartak Moscow,"Saturday, 27 Jul 2013, 10:30",1:4,Pinnacle,3.42,3.37,3.49,3.37,2.22,2.31
Portugal,Primeira Liga 2019/2020,Belenenses - Boavista,"Friday, 30 Aug 2019, 20:15",0:1,Asianodds,2.55,2.52,3.1,3.05,2.73,3.28
Portugal,Primeira Liga 2019/2020,Belenenses - Boavista,"Friday, 30 Aug 2019, 20:15",0:1,Marathonbet,2.5,2.46,3.25,3.1,2.92,3.13
Portugal,Primeira Liga 2019/2020,Belenenses - Boavista,"Friday, 30 Aug 2019, 20:15",0:1,Pinnacle,2.62,2.55,3.2,2.98,2.93,3.27
Ukraine,Premier League 2018/2019,Arsenal Kiev - Shakhtar Donetsk,"Saturday, 27 Oct 2018, 14:00",0:3,Asianodds,23.75,23.63,7.76,7.6,1.12,1.15
Ukraine,Premier League 2018/2019,Arsenal Kiev - Shakhtar Donetsk,"Saturday, 27 Oct 2018, 14:00",0:3,Marathonbet,34.0,22.0,10.0,7.8,1.08,1.13
Ukraine,Premier League 2018/2019,Arsenal Kiev - Shakhtar Donetsk,"Saturday, 27 Oct 2018, 14:00",0:3,Pinnacle,23.75,23.65,7.76,7.59,1.12,1.14
Ireland,Premier Division 2016,Dundalk - Finn Harps,"Friday, 11 Mar 2016, 19:45",3:0,Marathonbet,1.18,1.2,8.0,7.3,19.0,18.0
Ireland,Premier Division 2016,Dundalk - Finn Harps,"Friday, 11 Mar 2016, 19:45",3:0,Pinnacle,1.21,1.23,6.75,6.58,20.0,17.2
Slovakia,Fortuna liga 2014/2015,Senica - Myjava,"Friday, 20 Mar 2015, 18:00",1:1,Marathonbet,1.73,1.82,3.8,3.7,5.0,4.5
Slovakia,Fortuna liga 2014/2015,Senica - Myjava,"Friday, 20 Mar 2015, 18:00",1:1,Pinnacle,1.97,1.77,3.61,3.65,4.06,5.19
Slovakia,Corgon Liga 2013/2014,Trencin - Ruzomberok,"Saturday, 10 May 2014, 14:00",3:0,Marathonbet,1.77,1.6,3.7,4.2,4.8,5.6
Slovakia,Corgon Liga 2013/2014,Trencin - Ruzomberok,"Saturday, 10 May 2014, 14:00",3:0,Pinnacle,1.6,1.53,4.24,4.47,5.59,6.14
Switzerland,Super League 2014/2015,St. Gallen - Vaduz,"Sunday, 23 Nov 2014, 12:45",3:3,Marathonbet,1.48,1.58,4.5,4.1,7.8,6.7
Switzerland,Super League 2014/2015,St. Gallen - Vaduz,"Sunday, 23 Nov 2014, 12:45",3:3,Pinnacle,1.5,1.57,4.48,4.25,7.12,6.58
Denmark,Superliga 2013/2014,Nordsjaelland - Sonderjyske,"Saturday, 09 Nov 2013, 17:00",3:0,Marathonbet,1.7,1.63,3.8,4.3,5.7,5.6
Denmark,Superliga 2013/2014,Nordsjaelland - Sonderjyske,"Saturday, 09 Nov 2013, 17:00",3:0,Pinnacle,1.69,1.64,3.95,4.2,5.37,5.67
Romania,Liga 1 2018/2019,Concordia - Viitorul Constanta,"Monday, 30 Jul 2018, 18:00",1:1,Asianodds,3.2,2.42,3.3,3.1,2.06,3.36
Romania,Liga 1 2018/2019,Concordia - Viitorul Constanta,"Monday, 30 Jul 2018, 18:00",1:1,Marathonbet,3.4,2.53,3.3,3.13,2.31,3.18
Romania,Liga 1 2018/2019,Concordia - Viitorul Constanta,"Monday, 30 Jul 2018, 18:00",1:1,Pinnacle,3.83,2.41,3.37,3.12,2.07,3.36
Brazil,Serie B 2017,Ceara - Goias,"Saturday, 22 Jul 2017, 00:30",0:1,Marathonbet,2.07,1.8,3.4,3.54,3.94,5.2
Brazil,Serie B 2017,Ceara - Goias,"Saturday, 22 Jul 2017, 00:30",0:1,Pinnacle,1.88,1.72,3.57,3.7,4.61,5.58
Italy,Serie A 2013/2014,Inter - Napoli,"Saturday, 26 Apr 2014, 19:45",0:0,Marathonbet,2.7,2.4,3.3,3.65,2.92,3.1
Italy,Serie A 2013/2014,Inter - Napoli,"Saturday, 26 Apr 2014, 19:45",0:0,Pinnacle,2.41,2.29,3.46,3.6,3.17,3.26
Netherlands,Eerste Divisie 2017/2018,Waalwijk - G.A. Eagles,"Friday, 20 Apr 2018, 18:00",2:1,Asianodds,2.11,2.0,3.8,3.87,2.75,3.67
Netherlands,Eerste Divisie 2017/2018,Waalwijk - G.A. Eagles,"Friday, 20 Apr 2018, 18:00",2:1,Marathonbet,2.23,2.03,3.65,3.94,3.3,3.58
Netherlands,Eerste Divisie 2017/2018,Waalwijk - G.A. Eagles,"Friday, 20 Apr 2018, 18:00",2:1,Pinnacle,2.06,2.0,3.91,3.87,3.47,3.67
Brazil,Série A 2015,Gremio - Palmeiras,"Sunday, 21 Jun 2015, 00:00",1:0,Marathonbet,2.15,2.08,3.3,3.38,3.88,4.0
Brazil,Série A 2015,Gremio - Palmeiras,"Sunday, 21 Jun 2015, 00:00",1:0,Pinnacle,1.91,2.02,3.35,3.45,4.84,4.15
Brazil,Serie B 2019,Coritiba - Parana,"Saturday, 08 Jun 2019, 21:00",2:3,Asianodds,2.01,1.98,2.83,3.18,4.0,5.0
Brazil,Serie B 2019,Coritiba - Parana,"Saturday, 08 Jun 2019, 21:00",2:3,Marathonbet,2.15,1.88,3.04,3.24,3.86,4.7
Brazil,Serie B 2019,Coritiba - Parana,"Saturday, 08 Jun 2019, 21:00",2:3,Pinnacle,2.01,1.93,2.92,3.18,4.45,4.67
Brazil,Serie A 2019,Sao Paulo - Bahia,"Sunday, 19 May 2019, 14:00",0:0,Asianodds,1.69,1.84,3.45,3.45,4.6,5.2
Brazil,Serie A 2019,Sao Paulo - Bahia,"Sunday, 19 May 2019, 14:00",0:0,Marathonbet,1.72,1.81,3.64,3.28,5.15,5.2
Brazil,Serie A 2019,Sao Paulo - Bahia,"Sunday, 19 May 2019, 14:00",0:0,Pinnacle,1.75,1.83,3.67,3.41,5.07,5.1
France,Ligue 2 2018/2019,Lorient - Orleans,"Saturday, 02 Mar 2019, 13:45",1:3,Asianodds,1.81,1.95,3.22,3.2,5.22,4.9
France,Ligue 2 2018/2019,Lorient - Orleans,"Saturday, 02 Mar 2019, 13:45",1:3,Marathonbet,1.84,1.85,3.25,3.24,5.05,5.0
France,Ligue 2 2018/2019,Lorient - Orleans,"Saturday, 02 Mar 2019, 13:45",1:3,Pinnacle,1.81,1.91,3.22,3.18,5.22,5.11
Spain,Segunda Division 2014/2015,Lugo - Girona,"Saturday, 17 Jan 2015, 17:00",1:2,Marathonbet,2.76,2.84,3.2,3.25,2.85,2.74
Spain,Segunda Division 2014/2015,Lugo - Girona,"Saturday, 17 Jan 2015, 17:00",1:2,Pinnacle,2.72,2.77,3.16,3.17,2.93,2.87
Switzerland,Super League 2015/2016,Grasshoppers - Luzern,"Saturday, 09 Apr 2016, 18:00",1:1,Marathonbet,1.95,2.25,3.66,3.8,4.0,3.13
Switzerland,Super League 2015/2016,Grasshoppers - Luzern,"Saturday, 09 Apr 2016, 18:00",1:1,Pinnacle,2.26,2.31,3.75,3.79,3.15,3.05
Germany,2. Bundesliga 2016/2017,Bochum - Greuther Furth,"Sunday, 16 Apr 2017, 11:30",1:0,Marathonbet,2.45,2.24,3.35,3.4,3.14,3.5
Germany,2. Bundesliga 2016/2017,Bochum - Greuther Furth,"Sunday, 16 Apr 2017, 11:30",1:0,Pinnacle,2.37,2.19,3.36,3.46,3.27,3.59
Czech Republic,Division 2 2018/2019,Chrudim - Prostejov,"Saturday, 10 Nov 2018, 09:15",4:0,Asianodds,1.96,1.8,3.3,3.74,3.35,4.17
Czech Republic,Division 2 2018/2019,Chrudim - Prostejov,"Saturday, 10 Nov 2018, 09:15",4:0,Marathonbet,2.15,1.79,3.15,3.62,3.48,4.25
Czech Republic,Division 2 2018/2019,Chrudim - Prostejov,"Saturday, 10 Nov 2018, 09:15",4:0,Pinnacle,1.91,1.8,3.48,3.74,3.93,4.17
Argentina,Primera Division 2013/2014,Arsenal Sarandi - Estudiantes L.P.,"Saturday, 03 Aug 2013, 00:15",1:1,Marathonbet,2.15,3.05,3.3,2.9,3.9,2.82
Argentina,Primera Division 2013/2014,Arsenal Sarandi - Estudiantes L.P.,"Saturday, 03 Aug 2013, 00:15",1:1,Pinnacle,2.57,3.07,3.06,2.95,3.19,2.76
England,Premier League 2015/2016,Southampton - West Ham,"Saturday, 06 Feb 2016, 17:30",1:0,Marathonbet,1.9,1.76,3.62,3.98,4.7,5.1
England,Premier League 2015/2016,Southampton - West Ham,"Saturday, 06 Feb 2016, 17:30",1:0,Pinnacle,1.68,1.71,3.78,3.98,5.91,5.42
Germany,3. Liga 2014/2015,Dortmund II - Fortuna Koln,"Saturday, 20 Sep 2014, 13:00",0:2,Marathonbet,2.05,2.2,3.45,3.45,3.95,3.5
Germany,3. Liga 2014/2015,Dortmund II - Fortuna Koln,"Saturday, 20 Sep 2014, 13:00",0:2,Pinnacle,1.93,2.09,3.64,3.48,4.14,3.82
England,League One 2016/2017,Walsall - Rochdale,"Monday, 02 Jan 2017, 15:00",0:2,Marathonbet,3.14,3.72,3.5,3.44,2.38,2.15
England,League One 2016/2017,Walsall - Rochdale,"Monday, 02 Jan 2017, 15:00",0:2,Pinnacle,3.26,3.4,3.5,3.36,2.31,2.28
Turkey,Super Lig 2013/2014,Gaziantepspor - Fenerbahce,"Monday, 24 Mar 2014, 19:00",0:3,Marathonbet,4.0,4.75,3.75,4.0,1.9,1.72
Turkey,Super Lig 2013/2014,Gaziantepspor - Fenerbahce,"Monday, 24 Mar 2014, 19:00",0:3,Pinnacle,4.14,5.26,3.82,3.98,1.9,1.71
Scotland,Championship 2016/2017,Raith - Ayr,"Tuesday, 22 Nov 2016, 19:45",1:1,Marathonbet,1.83,1.83,3.75,3.8,4.5,4.4
Scotland,Championship 2016/2017,Raith - Ayr,"Tuesday, 22 Nov 2016, 19:45",1:1,Pinnacle,1.83,1.88,3.82,3.74,4.54,4.37
Brazil,Série B 2014,Portuguesa - Joinville,"Wednesday, 03 Sep 2014, 00:30",1:2,Marathonbet,2.35,2.88,3.3,3.5,3.3,2.52
Brazil,Série B 2014,Portuguesa - Joinville,"Wednesday, 03 Sep 2014, 00:30",1:2,Pinnacle,2.24,2.81,3.39,3.46,3.4,2.56
Italy,Serie A,AC Milan - Sassuolo,"Sunday, 15 Dec 2019, 14:00",0:0,Asianodds,1.75,1.51,3.8,4.8,5.06,6.4
Italy,Serie A,AC Milan - Sassuolo,"Sunday, 15 Dec 2019, 14:00",0:0,Marathonbet,1.69,1.53,4.15,4.75,5.2,6.2
Italy,Serie A,AC Milan - Sassuolo,"Sunday, 15 Dec 2019, 14:00",0:0,Pinnacle,1.75,1.51,3.8,4.75,5.06,6.22
Norway,Tippeligaen 2014,Haugesund - Sandnes,"Sunday, 05 Oct 2014, 17:00",2:0,Marathonbet,1.76,1.57,3.9,4.35,4.95,6.3
Norway,Tippeligaen 2014,Haugesund - Sandnes,"Sunday, 05 Oct 2014, 17:00",2:0,Pinnacle,1.57,1.57,4.39,4.35,6.0,6.29
Serbia,Super Liga 2013/2014,Partizan - FK Crvena zvezda,"Saturday, 26 Apr 2014, 18:00",2:1,Marathonbet,2.3,2.5,3.4,3.6,3.05,2.63
England,Championship 2017/2018,Nottingham - Hull,"Saturday, 10 Feb 2018, 15:00",0:2,Asianodds,2.07,2.42,3.25,3.33,3.45,3.23
England,Championship 2017/2018,Nottingham - Hull,"Saturday, 10 Feb 2018, 15:00",0:2,Marathonbet,2.2,2.4,3.5,3.4,3.56,3.22
England,Championship 2017/2018,Nottingham - Hull,"Saturday, 10 Feb 2018, 15:00",0:2,Pinnacle,2.49,2.44,3.38,3.32,3.05,3.18
