country,championate,title,date,result,book,home_open_odds,home_close_odds,draw_open_odds,draw_close_odds,away_open_odds,away_close_odds
Argentina,Superliga,Lanus - Racing Club,"Sunday, 08 Dec 2019, 00:45",1:0,Asianodds,2.41,2.36,2.84,3.25,3.0,3.35
Argentina,Superliga,Lanus - Racing Club,"Sunday, 08 Dec 2019, 00:45",1:0,Marathonbet,2.16,2.36,3.38,3.13,3.44,3.28
Argentina,Superliga,Lanus - Racing Club,"Sunday, 08 Dec 2019, 00:45",1:0,Pinnacle,2.39,2.36,3.12,3.25,3.37,3.29
Turkey,Super Lig 2017/2018,Genclerbirligi - Osmanlispor,"Saturday, 21 Apr 2018, 10:30",0:3,Asianodds,2.25,2.53,3.2,3.25,3.1,3.05
Turkey,Super Lig 2017/2018,Genclerbirligi - Osmanlispor,"Saturday, 21 Apr 2018, 10:30",0:3,Marathonbet,2.44,2.5,3.3,3.26,3.2,3.14
Turkey,Super Lig 2017/2018,Genclerbirligi - Osmanlispor,"Saturday, 21 Apr 2018, 10:30",0:3,Pinnacle,2.31,2.51,3.41,3.29,3.29,3.06
Scotland,Premiership 2014/2015,St Johnstone - Partick Thistle,"Saturday, 17 Jan 2015, 15:00",2:0,Marathonbet,2.06,2.28,3.4,3.4,4.05,3.45
Scotland,Premiership 2014/2015,St Johnstone - Partick Thistle,"Saturday, 17 Jan 2015, 15:00",2:0,Pinnacle,2.12,2.22,3.38,3.39,3.81,3.59
Denmark,Superliga 2017/2018,Sonderjyske - Midtjylland,"Friday, 13 Oct 2017, 17:00",0:1,Asianodds,3.4,5.4,3.35,4.22,2.06,1.66
Denmark,Superliga 2017/2018,Sonderjyske - Midtjylland,"Friday, 13 Oct 2017, 17:00",0:1,Marathonbet,3.78,5.4,3.5,4.2,2.1,1.66
Denmark,Superliga 2017/2018,Sonderjyske - Midtjylland,"Friday, 13 Oct 2017, 17:00",0:1,Pinnacle,4.33,5.45,3.63,4.23,1.93,1.65
Belgium,Jupiler League 2016/2017,Oostende - Anderlecht,"Sunday, 16 Apr 2017, 16:00",0:1,Marathonbet,3.68,3.65,3.6,3.72,2.1,2.07
Belgium,Jupiler League 2016/2017,Oostende - Anderlecht,"Sunday, 16 Apr 2017, 16:00",0:1,Pinnacle,3.9,3.58,3.82,3.82,1.97,2.07
Scotland,Premiership 2015/2016,Hamilton - Celtic,"Friday, 26 Feb 2016, 19:45",1:1,Marathonbet,10.5,13.0,6.4,6.4,1.29,1.27
Scotland,Premiership 2015/2016,Hamilton - Celtic,"Friday, 26 Feb 2016, 19:45",1:1,Pinnacle,16.7,14.27,7.16,5.83,1.21,1.28
Scotland,Championship 2018/2019,Inverness - Falkirk,"Saturday, 30 Mar 2019, 15:00",0:0,Asianodds,1.6,1.81,3.95,3.65,5.55,5.01
Scotland,Championship 2018/2019,Inverness - Falkirk,"Saturday, 30 Mar 2019, 15:00",0:0,Marathonbet,1.57,1.77,4.2,3.52,5.65,4.9
Scotland,Championship 2018/2019,Inverness - Falkirk,"Saturday, 30 Mar 2019, 15:00",0:0,Pinnacle,1.6,1.81,3.95,3.56,5.55,5.01
England,Premier League 2015/2016,Southampton - Stoke,"Saturday, 21 Nov 2015, 15:00",0:1,Marathonbet,1.88,1.7,3.6,3.92,4.85,5.8
England,Premier League 2015/2016,Southampton - Stoke,"Saturday, 21 Nov 2015, 15:00",0:1,Pinnacle,1.68,1.68,3.94,3.87,5.57,5.98
Slovakia,Fortuna liga 2014/2015,Dun. Streda - Slovan Bratislava,"Sunday, 21 Sep 2014, 18:00",1:1,Marathonbet,3.0,3.3,3.3,3.4,2.46,2.24
Slovakia,Fortuna liga 2014/2015,Dun. Streda - Slovan Bratislava,"Sunday, 21 Sep 2014, 18:00",1:1,Pinnacle,3.2,3.56,3.5,3.46,2.26,2.13
Czech Republic,1. Liga 2017/2018,Brno - Bohemians 1905,"Saturday, 12 Aug 2017, 14:00",0:0,Marathonbet,2.1,2.44,3.5,3.2,3.72,3.24
Czech Republic,1. Liga 2017/2018,Brno - Bohemians 1905,"Saturday, 12 Aug 2017, 14:00",0:0,Pinnacle,2.15,2.46,3.35,3.2,3.82,3.28
Italy,Serie A 2014/2015,AS Roma - Torino,"Sunday, 09 Nov 2014, 19:45",3:0,Marathonbet,1.45,1.61,4.8,4.0,8.5,6.9
Italy,Serie A 2014/2015,AS Roma - Torino,"Sunday, 09 Nov 2014, 19:45",3:0,Pinnacle,1.5,1.6,4.35,3.92,8.04,7.2
Ireland,Premier Division 2015,Bohemians - Dundalk,"Friday, 28 Aug 2015, 18:45",2:2,Marathonbet,6.6,7.5,4.0,4.7,1.6,1.47
Ireland,Premier Division 2015,Bohemians - Dundalk,"Friday, 28 Aug 2015, 18:45",2:2,Pinnacle,7.33,8.37,4.47,4.94,1.49,1.42
USA,MLS 2014,Seattle Sounders - Columbus Crew,"Sunday, 30 Mar 2014, 03:00",1:2,Marathonbet,1.81,1.75,3.5,3.8,5.3,5.2
USA,MLS 2014,Seattle Sounders - Columbus Crew,"Sunday, 30 Mar 2014, 03:00",1:2,Pinnacle,1.97,1.76,3.57,3.78,4.13,5.24
Spain,LaLiga2 2019/2020,Gijon - Fuenlabrada,"Saturday, 25 Jan 2020, 15:00",1:0,Asianodds,2.28,2.42,2.87,2.66,3.96,4.05
Spain,LaLiga2 2019/2020,Gijon - Fuenlabrada,"Saturday, 25 Jan 2020, 15:00",1:0,Marathonbet,2.22,2.35,3.14,2.73,3.56,3.88
Spain,LaLiga2 2019/2020,Gijon - Fuenlabrada,"Saturday, 25 Jan 2020, 15:00",1:0,Pinnacle,2.28,2.41,2.87,2.66,3.96,4.03
Scotland,League One 2014/2015,Ayr - Dunfermline,"Friday, 10 Oct 2014, 19:45",0:1,Marathonbet,3.25,3.95,4.0,4.0,2.12,1.9
Scotland,League One 2014/2015,Ayr - Dunfermline,"Friday, 10 Oct 2014, 19:45",0:1,Pinnacle,3.28,4.04,3.69,3.86,2.18,1.91
England,League One 2011/2012,Huddersfield - Leyton Orient,"Saturday, 24 Sep 2011, 15:00",2:2,Pinnacle,1.5,1.46,4.51,5.2,7.14,6.98
Brazil,Série A 2014,Gremio - Atletico-MG,"Sunday, 27 Apr 2014, 22:30",2:1,Marathonbet,2.1,2.54,3.35,3.25,4.05,3.13
Brazil,Série A 2014,Gremio - Atletico-MG,"Sunday, 27 Apr 2014, 22:30",2:1,Pinnacle,2.22,2.45,3.29,3.32,3.62,3.16
Turkey,Super Lig 2016/2017,Adanaspor AS - Rizespor,"Sunday, 09 Apr 2017, 16:00",1:3,Marathonbet,2.54,2.75,3.3,3.4,3.0,2.68
Turkey,Super Lig 2016/2017,Adanaspor AS - Rizespor,"Sunday, 09 Apr 2017, 16:00",1:3,Pinnacle,2.5,2.73,3.33,3.6,3.08,2.62
France,Ligue 2 2017/2018,Paris FC - AC Ajaccio,"Monday, 22 Jan 2018, 19:45",2:1,Asianodds,2.25,2.46,3.0,2.98,3.3,3.55
France,Ligue 2 2017/2018,Paris FC - AC Ajaccio,"Monday, 22 Jan 2018, 19:45",2:1,Marathonbet,2.25,2.5,2.96,3.06,4.1,3.35
France,Ligue 2 2017/2018,Paris FC - AC Ajaccio,"Monday, 22 Jan 2018, 19:45",2:1,Pinnacle,2.31,2.46,3.07,2.97,3.68,3.5
England,League One 2014/2015,Swindon - Sheffield Utd,"Saturday, 20 Sep 2014, 15:00",5:2,Marathonbet,2.7,2.22,3.5,3.35,2.7,3.6
England,League One 2014/2015,Swindon - Sheffield Utd,"Saturday, 20 Sep 2014, 15:00",5:2,Pinnacle,2.25,2.18,3.3,3.38,3.53,3.7
Spain,LaLiga2 2017/2018,Sevilla FC B - Tenerife,"Saturday, 04 Nov 2017, 17:00",1:1,Asianodds,2.85,3.41,3.0,3.13,2.53,2.44
Spain,LaLiga2 2017/2018,Sevilla FC B - Tenerife,"Saturday, 04 Nov 2017, 17:00",1:1,Marathonbet,3.22,3.2,3.1,3.13,2.55,2.55
Spain,LaLiga2 2017/2018,Sevilla FC B - Tenerife,"Saturday, 04 Nov 2017, 17:00",1:1,Pinnacle,3.21,3.41,3.08,3.13,2.58,2.42
Sweden,Allsvenskan 2011,Kalmar - AIK,"Wednesday, 25 May 2011, 18:00",1:0,Pinnacle,2.04,2.0,3.48,3.55,3.94,4.08
Norway,Eliteserien 2017,Valerenga - Kristiansund,"Tuesday, 16 May 2017, 16:00",1:0,Marathonbet,1.55,1.52,4.5,4.5,6.3,6.9
Norway,Eliteserien 2017,Valerenga - Kristiansund,"Tuesday, 16 May 2017, 16:00",1:0,Pinnacle,1.43,1.51,4.75,4.51,8.69,7.15
Germany,3. Liga 2012/2013,Preussen Munster - Unterhaching,"Saturday, 17 Nov 2012, 14:00",0:0,Marathonbet,1.85,1.7,3.5,3.75,4.3,4.9
Germany,3. Liga 2012/2013,Preussen Munster - Unterhaching,"Saturday, 17 Nov 2012, 14:00",0:0,Pinnacle,1.85,1.74,3.74,3.84,4.38,5.2
Spain,Primera Division 2015/2016,Barcelona - Ath Bilbao,"Sunday, 17 Jan 2016, 19:30",6:0,Marathonbet,1.18,1.17,9.0,9.0,17.5,20.0
Spain,Primera Division 2015/2016,Barcelona - Ath Bilbao,"Sunday, 17 Jan 2016, 19:30",6:0,Pinnacle,1.16,1.16,8.84,9.0,18.71,19.93
Spain,Segunda Division 2013/2014,Alaves - Girona,"Saturday, 18 Jan 2014, 18:00",1:1,Marathonbet,2.18,2.08,3.3,3.4,3.8,4.0
Spain,Segunda Division 2013/2014,Alaves - Girona,"Saturday, 18 Jan 2014, 18:00",1:1,Pinnacle,2.15,2.03,3.37,3.41,3.73,4.15
Brazil,Série B 2015,Mogi Mirim - Sampaio Correa,"Saturday, 23 May 2015, 00:50",1:1,Marathonbet,2.5,2.12,3.3,3.45,3.05,3.72
Brazil,Série B 2015,Mogi Mirim - Sampaio Correa,"Saturday, 23 May 2015, 00:50",1:1,Pinnacle,2.11,2.07,3.44,3.59,3.69,3.71
Germany,2. Bundesliga 2014/2015,Braunschweig - Nurnberg,"Monday, 01 Dec 2014, 19:15",1:0,Marathonbet,2.1,1.84,3.5,3.85,3.8,4.5
Germany,2. Bundesliga 2014/2015,Braunschweig - Nurnberg,"Monday, 01 Dec 2014, 19:15",1:0,Pinnacle,2.14,1.99,3.48,3.56,3.63,4.13
Germany,2. Bundesliga 2013/2014,Bochum - Sandhausen,"Friday, 21 Mar 2014, 18:30",0:1,Marathonbet,1.87,2.04,3.75,3.25,4.45,4.4
Germany,2. Bundesliga 2013/2014,Bochum - Sandhausen,"Friday, 21 Mar 2014, 18:30",0:1,Pinnacle,1.93,2.09,3.41,3.18,4.58,4.31
Spain,Segunda Division 2014/2015,Las Palmas - Osasuna,"Sunday, 21 Dec 2014, 18:00",1:2,Marathonbet,1.78,1.7,3.6,3.8,5.4,5.8
Spain,Segunda Division 2014/2015,Las Palmas - Osasuna,"Sunday, 21 Dec 2014, 18:00",1:2,Pinnacle,1.76,1.67,3.68,3.73,5.23,6.4
Ukraine,Premier League 2013/2014,Mariupol - FC Sevastopol,"Sunday, 27 Apr 2014, 12:00",0:0,Marathonbet,2.1,1.55,3.4,4.2,3.85,6.8
Ukraine,Premier League 2013/2014,Mariupol - FC Sevastopol,"Sunday, 27 Apr 2014, 12:00",0:0,Pinnacle,1.71,1.71,3.73,3.7,5.5,5.52
Brazil,Série B 2015,Botafogo RJ - Macae,"Tuesday, 22 Sep 2015, 22:00",2:1,Marathonbet,1.33,1.42,5.4,4.9,11.0,8.1
Brazil,Série B 2015,Botafogo RJ - Macae,"Tuesday, 22 Sep 2015, 22:00",2:1,Pinnacle,1.28,1.51,5.77,4.43,12.98,6.99
France,Ligue 1 2018/2019,Guingamp - Lille,"Sunday, 10 Feb 2019, 16:00",0:2,Asianodds,3.45,3.27,3.2,3.15,2.01,2.49
France,Ligue 1 2018/2019,Guingamp - Lille,"Sunday, 10 Feb 2019, 16:00",0:2,Marathonbet,3.3,3.26,3.3,3.15,2.38,2.49
France,Ligue 1 2018/2019,Guingamp - Lille,"Sunday, 10 Feb 2019, 16:00",0:2,Pinnacle,3.51,3.27,3.44,3.15,2.22,2.49
Germany,Bundesliga 2018/2019,Freiburg - Stuttgart,"Sunday, 16 Sep 2018, 16:00",3:3,Asianodds,2.48,2.79,3.15,3.3,2.63,2.77
Germany,Bundesliga 2018/2019,Freiburg - Stuttgart,"Sunday, 16 Sep 2018, 16:00",3:3,Marathonbet,2.73,2.83,3.54,3.28,2.73,2.8
Germany,Bundesliga 2018/2019,Freiburg - Stuttgart,"Sunday, 16 Sep 2018, 16:00",3:3,Pinnacle,2.65,2.79,3.12,3.22,2.98,2.77
France,Ligue 1 2014/2015,Lorient - Bordeaux,"Saturday, 02 May 2015, 18:00",0:0,Marathonbet,2.55,2.7,3.25,3.28,3.13,2.9
France,Ligue 1 2014/2015,Lorient - Bordeaux,"Saturday, 02 May 2015, 18:00",0:0,Pinnacle,2.62,2.67,3.31,3.4,2.93,2.84
Denmark,1st Division 2010/2011,Vendsyssel - Vejle,"Sunday, 03 Apr 2011, 12:45",1:0,Pinnacle,3.52,3.58,3.5,3.77,2.16,2.02
Netherlands,Eredivisie 2017/2018,Utrecht - Heerenveen,"Saturday, 12 May 2018, 18:45",2:1,Asianodds,1.72,2.05,3.9,3.8,3.8,3.72
Netherlands,Eredivisie 2017/2018,Utrecht - Heerenveen,"Saturday, 12 May 2018, 18:45",2:1,Marathonbet,1.8,2.02,3.88,3.8,4.7,3.74
Netherlands,Eredivisie 2017/2018,Utrecht - Heerenveen,"Saturday, 12 May 2018, 18:45",2:1,Pinnacle,1.74,2.01,4.33,3.78,4.39,3.69
Poland,Ekstraklasa 2013/2014,Wisla - Slask Wroclaw,"Friday, 29 Nov 2013, 20:30",3:0,Marathonbet,2.06,2.52,3.3,3.3,4.1,3.05
Poland,Ekstraklasa 2013/2014,Wisla - Slask Wroclaw,"Friday, 29 Nov 2013, 20:30",3:0,Pinnacle,2.19,2.29,3.39,3.25,3.59,3.56
Turkey,Super Lig 2011/2012,Fenerbahce - Orduspor,"Monday, 12 Sep 2011, 18:00",1:0,Pinnacle,1.36,1.38,5.14,4.96,9.69,9.97
Croatia,1. HNL 2014/2015,NK Zagreb - Istra 1961,"Saturday, 30 May 2015, 17:00",4:0,Marathonbet,2.32,1.76,3.1,3.8,3.1,4.1
Croatia,1. HNL 2014/2015,NK Zagreb - Istra 1961,"Saturday, 30 May 2015, 17:00",4:0,Pinnacle,2.22,1.87,3.46,3.78,3.32,4.14
Scotland,League One 2018/2019,East Fife - Stenhousemuir,"Tuesday, 12 Mar 2019, 19:45",1:1,Asianodds,1.85,2.05,3.75,3.8,3.97,3.61
Scotland,League One 2018/2019,East Fife - Stenhousemuir,"Tuesday, 12 Mar 2019, 19:45",1:1,Marathonbet,1.86,2.0,3.8,3.65,3.98,3.58
Scotland,League One 2018/2019,East Fife - Stenhousemuir,"Tuesday, 12 Mar 2019, 19:45",1:1,Pinnacle,1.85,2.04,3.75,3.69,3.97,3.61
Serbia,Super Liga 2018/2019,FK Vozdovac - Radnik,"Sunday, 30 Sep 2018, 17:00",1:0,Asianodds,1.65,1.66,3.52,3.59,5.68,5.6
Serbia,Super Liga 2018/2019,FK Vozdovac - Radnik,"Sunday, 30 Sep 2018, 17:00",1:0,Marathonbet,1.6,1.69,3.9,3.58,5.5,5.2
Serbia,Super Liga 2018/2019,FK Vozdovac - Radnik,"Sunday, 30 Sep 2018, 17:00",1:0,Pinnacle,1.65,1.66,3.52,3.59,5.68,5.6
Poland,Ekstraklasa 2017/2018,Zaglebie - Lech Poznan,"Friday, 20 Apr 2018, 18:30",0:1,Asianodds,2.95,4.24,3.15,3.46,2.25,1.99
Poland,Ekstraklasa 2017/2018,Zaglebie - Lech Poznan,"Friday, 20 Apr 2018, 18:30",0:1,Marathonbet,3.52,4.3,3.36,3.48,2.25,1.98
Poland,Ekstraklasa 2017/2018,Zaglebie - Lech Poznan,"Friday, 20 Apr 2018, 18:30",0:1,Pinnacle,3.71,4.24,3.29,3.46,2.19,1.98
Ireland,Premier Division 2014,Bohemians - Dundalk,"Friday, 30 May 2014, 19:45",0:2,Marathonbet,4.65,5.9,3.7,4.2,1.8,1.58
Ireland,Premier Division 2014,Bohemians - Dundalk,"Friday, 30 May 2014, 19:45",0:2,Pinnacle,4.8,6.93,3.61,4.02,1.83,1.58
Scotland,League One 2015/2016,Peterhead - Stranraer,"Tuesday, 17 Nov 2015, 20:00",1:1,Marathonbet,1.82,1.68,3.85,4.25,4.5,5.0
Scotland,League One 2015/2016,Peterhead - Stranraer,"Tuesday, 17 Nov 2015, 20:00",1:1,Pinnacle,1.76,1.69,4.04,4.12,4.68,5.08
Russia,FNL 2012/2013,FC Novokuznetsk - Volgar-Astrakhan,"Monday, 25 Mar 2013, 13:00",1:0,Marathonbet,2.45,2.45,2.8,2.9,3.6,3.45
Spain,Segunda Division 2013/2014,Zaragoza - Numancia,"Saturday, 09 Nov 2013, 18:15",1:2,Marathonbet,2.0,2.0,3.4,3.4,4.2,4.2
Spain,Segunda Division 2013/2014,Zaragoza - Numancia,"Saturday, 09 Nov 2013, 18:15",1:2,Pinnacle,2.01,2.06,3.39,3.38,4.22,4.09
Spain,LaLiga2 2018/2019,Rayo Majadahonda - Gimnastic,"Saturday, 02 Feb 2019, 17:00",1:0,Asianodds,1.85,2.06,3.2,3.2,5.29,4.4
